,home_goals,home_pim,home_shots,home_powerPlayPercentage,home_powerPlayGoals,home_powerPlayOpportunities,home_faceOffWinPercentage,home_blocked,home_takeaways,home_giveaways,home_hits,away_goals,away_pim,away_shots,away_powerPlayPercentage,away_powerPlayGoals,away_powerPlayOpportunities,away_faceOffWinPercentage,away_blocked,away_takeaways,away_giveaways,away_hits
14294,6,8,31,20.0,0,0,60.0,18,5,12,29,5,10,33,50.0,0,0,40.0,19,4,12,31
14295,3,4,33,25.0,0,0,,8,7,12,16,4,8,21,100.0,0,0,,11,6,6,18
14296,4,24,29,0.0,0,0,50.9,0,0,0,0,5,32,20,0.0,0,0,49.1,0,0,0,0
14297,2,19,36,16.7,0,0,,10,5,17,9,3,46,31,0.0,0,0,,13,3,10,13
14298,1,19,12,0.0,0,0,31.8,15,3,6,17,5,13,44,16.7,0,0,68.2,17,1,3,21
14299,3,6,19,0.0,0,0,,0,0,0,0,1,6,34,0.0,0,0,,0,0,0,0
14300,3,4,35,40.0,0,0,51.6,19,1,3,25,4,10,23,50.0,0,0,48.4,7,6,4,11
14301,2,2,38,0.0,0,0,57.9,10,4,5,32,1,0,33,0.0,0,0,42.1,17,5,12,17
14302,4,11,25,16.7,0,0,,20,7,20,15,0,17,36,0.0,0,0,,14,8,14,12
14303,2,4,28,0.0,0,0,,13,9,39,11,3,6,22,0.0,0,0,,14,15,15,3
14304,1,6,37,12.5,0,0,,8,6,10,25,6,16,25,0.0,0,0,,14,4,6,12
14305,2,4,22,0.0,0,0,57.4,8,2,17,17,1,6,42,0.0,0,0,42.6,9,5,6,37
14306,0,11,27,0.0,0,0,40.3,14,4,4,15,2,15,29,0.0,0,0,59.7,10,9,9,16
14307,6,45,25,50.0,0,0,,0,0,0,0,3,59,32,11.1,0,0,,0,0,0,0
14308,2,4,19,50.0,0,0,55.6,11,24,21,30,3,4,29,0.0,0,0,44.4,10,11,13,22
14309,2,6,33,33.3,0,0,,15,7,7,24,3,6,33,0.0,0,0,,8,5,8,37
14310,4,8,30,33.3,0,0,47.4,13,9,11,19,1,8,31,0.0,0,0,52.6,10,7,6,22
14311,1,28,29,0.0,0,0,51.6,12,8,5,22,1,40,30,0.0,0,0,48.4,12,8,6,10
14312,3,11,33,25.0,0,0,52.7,19,7,4,8,2,13,28,0.0,0,0,47.3,20,2,8,22
14313,7,10,37,50.0,0,0,,13,5,13,22,4,14,23,50.0,0,0,,16,6,12,39
14314,1,10,30,50.0,0,0,64.6,18,4,15,30,1,8,35,33.3,0,0,35.4,14,7,9,21
14315,3,21,24,0.0,0,0,37.3,12,7,11,41,4,17,38,14.3,0,0,62.7,7,5,6,29
14316,5,8,32,50.0,0,0,58.9,23,14,19,29,0,4,40,0.0,0,0,41.1,10,14,9,21
14317,4,6,20,100.0,0,0,,14,12,13,21,7,2,30,33.3,0,0,,17,12,2,18
14318,3,25,30,33.3,0,0,,9,9,13,21,0,25,33,0.0,0,0,,8,2,7,23
14319,1,8,35,0.0,0,0,48.1,20,11,8,18,1,12,29,33.3,0,0,51.9,24,8,8,28
14320,3,15,33,28.6,0,0,,6,2,7,12,4,44,35,0.0,0,0,,15,1,7,9
14321,4,8,31,50.0,0,0,32.3,10,2,5,38,3,12,31,0.0,0,0,67.7,15,2,10,31
14322,0,6,26,0.0,0,0,46.3,8,6,7,10,1,6,23,33.3,0,0,53.7,15,6,1,14
14323,3,14,23,25.0,0,0,,0,0,0,0,4,16,20,14.3,0,0,,0,0,0,0
14324,1,17,27,0.0,0,0,37.5,11,3,8,18,2,13,22,0.0,0,0,62.5,10,1,7,25
14325,2,10,29,0.0,0,0,,0,0,0,0,3,4,23,25.0,0,0,,0,0,0,0
14326,4,13,30,40.0,0,0,56.2,10,7,8,25,1,19,23,0.0,0,0,43.8,20,6,8,45
14327,2,15,27,50.0,0,0,,10,5,11,20,5,15,32,25.0,0,0,,17,4,7,24
14328,4,2,32,16.7,0,0,57.4,11,5,10,20,2,12,38,0.0,0,0,42.6,11,5,9,19
14329,4,17,30,33.3,0,0,50.0,11,9,3,28,2,31,26,0.0,0,0,50.0,9,4,7,26
14330,0,2,30,0.0,0,0,,16,8,17,17,1,4,30,0.0,0,0,,8,7,18,11
14331,1,8,20,0.0,0,0,45.1,9,8,6,24,0,10,36,0.0,0,0,54.9,12,7,2,21
